"SiteID","Year","Visit","Detectable","ObserverID","alyobs","bomvar","bufbuf","epical","hylarb","ichalp","lishel","lisvul","pel_sp","pelrid","rantem","tricri"
385,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,2007,3,1,28,0,0,0,1,0,0,0,0,0,0,0,0
388,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,2007,3,1,1,0,1,0,0,0,0,0,0,1,0,1,0
394,2007,3,1,77,1,1,1,0,0,1,1,0,0,0,1,0
395,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,2007,3,1,53,0,0,0,0,0,0,0,0,1,0,0,0
398,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,2007,3,1,16,0,1,0,0,0,1,0,0,1,0,0,0
406,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,2007,3,1,21,0,1,0,0,0,0,0,0,1,0,0,0
439,2007,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0
440,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,2007,3,1,16,0,1,1,0,0,0,0,0,0,0,0,0
448,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,2007,3,1,53,0,0,0,1,0,0,0,0,0,0,0,0
482,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,2007,3,1,16,0,1,0,0,0,0,0,0,0,0,0,0
485,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,2007,3,1,53,0,0,0,0,0,0,0,0,1,0,0,0
492,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,2007,3,1,8,0,0,1,0,1,1,1,0,1,0,1,0
503,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,2007,3,1,91,0,0,0,0,0,0,1,0,1,0,0,0
505,2007,3,1,122,0,0,0,0,0,0,0,1,1,0,0,0
506,2007,3,1,102,0,1,0,0,0,0,0,0,1,0,1,0
507,2007,3,1,102,0,1,0,0,0,1,0,0,1,0,0,0
508,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,2007,3,1,102,0,1,0,0,0,0,0,0,1,0,0,0
511,2007,3,1,102,0,1,0,0,0,0,0,0,1,0,0,0
512,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,2007,3,1,102,0,1,0,0,0,0,0,0,1,0,0,0
515,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,2007,3,1,136,0,0,0,0,0,0,0,0,0,0,0,0
517,2007,3,1,136,0,0,0,0,0,0,0,0,0,0,0,0
518,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,2007,3,1,112,0,0,0,0,0,0,0,0,0,0,0,0
521,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,2007,3,1,112,0,0,0,0,0,0,0,0,1,0,0,0
523,2007,3,1,110,0,0,0,0,0,0,0,0,0,0,0,0
524,2007,3,1,8,0,0,0,0,0,0,0,0,1,0,0,0
525,2007,3,1,100,0,0,0,0,0,0,0,0,0,0,0,0
526,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,2007,3,1,110,0,0,0,0,0,0,0,0,1,0,0,0
528,2007,3,1,110,0,0,0,0,0,0,0,0,1,0,0,0
529,2007,3,1,100,0,0,0,0,0,0,0,0,0,0,0,0
530,2007,3,1,102,0,1,0,0,0,1,0,0,1,0,0,0
531,2007,3,1,100,0,0,0,0,0,0,0,0,1,0,0,0
532,2007,3,1,102,0,0,0,0,0,0,0,0,0,0,0,0
533,2007,3,1,100,0,0,0,0,0,0,0,0,1,0,0,0
534,2007,3,1,8,0,0,0,0,0,1,1,0,1,0,1,0
535,2007,3,1,43,0,1,0,0,0,0,0,0,1,0,0,0
536,2007,3,1,43,0,0,0,0,0,0,0,0,1,0,0,0
537,2007,3,1,43,0,0,0,0,0,0,0,0,1,0,0,0
538,2007,3,1,43,0,0,0,0,0,0,0,0,1,0,0,0
539,2007,3,1,43,0,0,0,0,0,0,0,0,0,0,0,0
540,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,2007,3,1,121,0,0,0,0,0,0,0,0,1,0,0,0
542,2007,3,1,112,0,0,0,0,0,0,0,0,1,0,0,0
543,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,2007,3,1,8,0,0,0,0,0,1,0,0,1,0,0,0
546,2007,3,1,8,0,1,0,0,1,1,0,0,1,0,0,0
547,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,2007,3,1,112,0,0,0,0,0,0,0,0,1,0,0,0
550,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,2007,3,1,122,0,0,0,0,0,1,1,1,1,0,0,0
552,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,2007,3,1,54,0,0,0,0,0,1,0,0,1,0,0,0
554,2007,3,1,54,0,0,0,0,0,0,0,0,0,0,0,0
555,2007,3,1,54,0,0,0,0,0,1,0,0,1,0,0,0
556,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,2007,3,1,138,0,0,0,0,0,0,0,0,1,0,0,0
559,2007,3,1,138,0,0,0,0,0,0,0,0,0,0,0,0
560,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,2007,3,1,133,0,0,0,0,0,1,1,0,1,0,0,0
564,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,2007,3,1,37,0,0,0,0,0,0,0,0,1,0,0,0
566,2007,3,1,37,0,0,1,0,0,0,0,0,1,0,0,0
567,2007,3,1,37,0,0,0,0,0,0,0,1,1,0,0,0
568,2007,3,1,108,0,0,0,0,0,0,0,0,0,0,0,0
569,2007,3,1,37,0,0,0,0,0,1,1,0,1,0,0,0
570,2007,3,1,36,0,0,1,0,0,0,0,0,1,0,0,1
571,2007,3,1,108,0,0,0,0,0,0,0,0,0,0,0,0
572,2007,3,1,37,0,0,0,0,0,0,0,0,1,0,0,0
573,2007,3,1,36,0,0,1,0,0,0,0,0,1,0,0,1
574,2007,3,1,36,0,0,1,1,0,0,0,0,1,0,0,0
575,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,2007,3,1,135,0,0,0,0,0,0,0,0,1,0,1,0
580,2007,3,1,133,0,0,0,0,0,0,0,0,1,0,0,0
581,2007,3,1,108,0,0,0,0,0,0,0,0,0,0,0,0
582,2007,3,1,108,0,0,0,0,0,0,0,0,0,0,0,0
583,2007,3,1,108,0,0,0,0,0,0,0,0,1,0,0,0
584,2007,3,1,133,0,0,0,0,0,1,0,0,0,0,0,0
585,2007,3,1,133,0,0,0,0,0,0,0,0,0,0,0,0
586,2007,3,1,55,0,0,0,0,0,0,0,0,0,0,0,0
587,2007,3,1,119,0,0,0,0,0,0,0,0,1,0,0,0
588,2007,3,1,119,0,0,0,0,0,0,0,0,1,0,0,0
589,2007,3,1,119,0,0,0,0,0,0,0,0,1,0,0,0
590,2007,3,1,134,0,0,0,0,0,0,0,0,0,0,0,0
591,2007,3,1,8,0,0,0,0,0,0,0,0,1,0,0,0
592,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,2007,3,1,119,0,0,0,0,0,0,0,0,1,0,0,0
594,2007,3,1,119,0,0,0,0,0,0,0,0,1,0,0,0
595,2007,3,1,8,0,0,0,1,0,0,0,0,1,0,0,0
596,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,2007,3,1,132,0,0,0,0,0,0,0,0,1,0,0,0
598,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,2007,3,1,119,0,0,0,0,0,0,0,0,1,0,0,0
600,2007,3,1,132,0,0,0,0,0,0,0,0,1,0,0,0
601,2007,3,1,79,0,0,0,1,0,0,0,0,1,0,0,0
602,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,2007,3,1,36,0,0,0,1,0,0,0,1,1,0,0,1
604,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,2007,3,1,132,0,0,0,0,0,0,0,0,1,0,0,0
609,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,2007,3,1,132,0,0,0,0,0,0,0,0,1,0,0,0
612,2007,3,1,119,0,0,0,0,0,0,0,0,1,0,0,0
613,2007,3,1,35,0,0,0,1,0,0,0,0,1,0,0,0
614,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,2007,3,1,134,0,0,0,0,0,0,0,0,1,0,1,0
617,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,2007,3,1,84,0,0,0,0,0,0,0,0,1,0,0,0
620,2007,3,1,84,0,0,0,0,0,1,1,0,1,0,0,0
621,2007,3,1,84,0,0,0,0,0,1,1,0,1,0,0,0
622,2007,3,1,82,0,0,0,0,0,1,0,0,1,0,0,1
623,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,2007,3,1,55,0,0,0,0,0,1,0,1,1,0,0,1
625,2007,3,1,55,0,0,0,0,0,0,0,1,1,0,0,1
626,2007,3,1,55,0,0,0,0,0,0,0,0,0,0,0,0
627,2007,3,1,131,0,0,0,0,0,0,0,0,1,0,0,0
628,2007,3,1,112,0,0,0,0,0,0,0,0,1,0,0,0
629,2007,3,1,121,0,0,0,0,0,0,0,0,1,0,0,0
630,2007,3,1,131,0,0,0,0,0,0,0,0,1,0,0,0
631,2007,3,1,131,0,0,0,0,0,0,0,0,1,0,0,0
632,2007,3,1,127,0,1,1,0,0,0,0,0,1,0,1,0
633,2007,3,1,127,0,1,1,0,0,0,0,1,1,0,1,0
634,2007,3,1,131,0,0,0,0,0,0,0,0,1,0,0,0
635,2007,3,1,131,0,0,0,0,0,0,0,0,1,0,0,0
636,2007,3,1,116,0,0,0,0,0,0,0,0,0,0,0,0
637,2007,3,1,116,0,0,0,0,0,0,0,0,0,0,0,0
638,2007,3,1,116,0,0,0,0,0,0,0,0,1,0,0,0
639,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,2007,3,1,116,0,0,0,0,0,0,0,0,1,1,0,0
641,2007,3,1,125,0,0,0,0,0,0,0,0,1,0,0,0
642,2007,3,1,125,0,0,0,0,0,0,0,0,1,0,0,0
643,2007,3,1,125,0,0,0,0,0,0,0,0,0,0,0,0
644,2007,3,1,135,0,0,0,0,0,0,0,0,0,0,1,0
645,2007,3,1,125,0,0,0,0,0,0,0,0,1,0,0,0
646,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,2007,3,1,55,0,0,0,0,0,0,0,0,0,0,0,0
648,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,2007,3,1,112,0,0,0,0,0,0,0,0,1,0,0,0
653,2007,3,1,112,0,0,0,0,0,0,0,0,1,0,0,0
654,2007,3,1,112,0,0,0,0,0,0,0,0,1,0,0,0
655,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,2007,3,1,103,0,0,0,0,0,0,1,0,1,0,0,0
663,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,2007,3,1,54,0,1,0,0,0,0,0,0,0,0,1,0
669,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,2007,3,1,133,0,0,0,0,0,0,0,0,1,0,0,0
689,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,2007,3,1,36,0,1,1,1,0,0,0,0,1,0,0,1
691,2007,3,1,36,0,0,1,0,0,0,0,0,1,0,0,1
692,2007,3,1,8,0,0,0,0,0,0,0,0,1,0,0,0
693,2007,3,1,37,0,0,0,0,0,0,0,0,1,0,0,0
694,2007,3,1,37,0,0,0,0,0,0,0,0,1,0,0,0
695,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,2007,3,1,55,0,0,0,0,0,0,0,0,1,0,0,0
703,2007,3,1,55,0,0,0,0,0,0,0,0,1,0,0,0
704,2007,3,1,55,0,0,0,0,0,0,0,0,1,0,0,0
705,2007,3,1,55,0,0,0,1,0,0,0,0,1,0,0,0
706,2007,3,1,8,0,0,0,0,0,0,0,0,1,0,0,0
707,2007,3,1,132,0,0,0,0,0,0,0,0,1,0,0,0
708,2007,3,1,79,0,0,0,0,0,0,1,0,1,0,0,0
709,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,2007,3,0,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,2007,3,1,55,0,1,0,0,0,0,0,0,1,0,0,0
